Timestamp,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temperature_C,Humidity_pct,WindSpeed_ms,WindDirection_deg,SolarRadiation_Wm2,Pressure_mmHg,AQI,AQI_Category
2024-03-26 22:00:00,vishakhapattanam,46.0,165.0,42.1,37.1,53.95,12.5,8.9,0.885,33.3,5.3,12.45,27.35,82.0,1.7,278.5,8.0,753.0,143.9,Moderate
2024-03-28 08:00:00,vishakhapattanam,31.0,79.0,47.75,30.875,55.225,15.05,6.4,0.502,25.075,1.625,11.55,30.2,79.0,1.85,285.25,185.5,752.0,79.4,Satisfactory
2024-03-29 19:00:00,vishakhapattanam,55.25,255.5,59.3,40.725,69.85,14.7,13.75,1.405,5.45,6.05,8.525,30.425,74.0,1.55,257.25,8.0,749.25,206.4,Poor
2024-03-31 06:00:00,vishakhapattanam,29.0,77.0,52.6,31.95,59.75,11.125,10.25,0.29,74.975,2.1,9.275,27.6,82.0,2.3,287.0,20.75,752.0,77.5,Satisfactory
2024-04-01 16:00:00,vishakhapattanam,26.75,65.25,15.625,31.95,29.7,10.65,9.3,0.218,8.95,1.25,2.75,32.775,75.0,4.0,205.0,89.75,747.0,65.9,Satisfactory
2024-04-03 03:00:00,vishakhapattanam,37.75,88.75,48.825,31.25,56.3,15.05,11.325,0.31,11.65,2.425,7.9,27.325,88.0,1.7,270.75,8.0,747.0,89.0,Satisfactory
2024-04-04 14:00:00,vishakhapattanam,25.75,165.0,22.65,31.975,35.425,10.475,8.4,0.54,8.85,4.35,5.625,36.55,68.25,3.925,203.0,274.25,747.25,143.9,Moderate
2024-04-06 00:00:00,vishakhapattanam,19.0,55.0,32.5,30.65,42.7,10.45,7.95,0.26,10.1,2.15,5.3,29.5,88.0,2.35,284.0,8.0,747.0,55.9,Satisfactory
2024-04-07 11:00:00,vishakhapattanam,36.0,127.0,22.3,36.1,37.4,22.0,11.15,0.5,9.6,2.4,6.4,38.95,62.5,3.05,195.5,387.5,748.0,118.8,Moderate
2024-04-08 22:00:00,vishakhapattanam,43.0,93.25,6.25,41.9,25.825,18.0,11.925,0.965,23.525,0.978,2.185,30.125,75.0,0.325,216.5,8.0,752.0,93.4,Satisfactory
2024-04-10 08:00:00,vishakhapattanam,65.25,170.75,28.925,35.275,42.275,18.85,10.975,0.14,10.7,,,39.35,47.5,0.625,240.5,223.0,751.0,147.7,Moderate
2024-04-11 19:00:00,vishakhapattanam,44.0,103.75,10.35,16.35,12.075,20.075,7.175,0.715,66.45,1.35,5.7,31.925,73.25,2.65,92.25,7.25,750.75,103.5,Moderate
2024-04-13 06:00:00,vishakhapattanam,72.25,194.5,44.0,66.85,71.35,23.45,8.475,0.502,9.675,3.4,26.0,28.825,82.75,0.5,199.25,39.75,751.0,163.4,Moderate
2024-04-14 16:00:00,vishakhapattanam,34.0,67.0,1.7,25.8,11.525,18.65,9.225,0.152,11.575,0.625,1.65,34.625,66.0,3.75,176.0,108.75,748.0,67.7,Satisfactory
2024-04-16 03:00:00,vishakhapattanam,40.0,94.75,23.55,31.45,35.875,14.65,10.75,0.56,,3.15,37.05,30.55,73.75,1.75,279.5,7.0,749.0,94.9,Satisfactory
2024-04-17 14:00:00,vishakhapattanam,42.5,115.0,7.375,50.275,32.725,14.075,12.85,0.328,10.275,1.525,3.6,38.675,65.25,3.85,193.5,236.75,746.0,110.9,Moderate
2024-04-19 00:00:00,vishakhapattanam,59.5,84.25,1.675,41.475,23.4,13.075,8.4,0.59,10.975,2.275,5.5,30.575,86.25,2.0,273.75,8.0,746.25,99.2,Satisfactory
2024-04-20 11:00:00,vishakhapattanam,33.0,146.0,1.55,43.3,24.275,18.2,9.35,0.97,11.25,1.975,10.7,38.95,66.25,3.6,205.75,406.0,747.0,131.4,Moderate
2024-04-21 21:00:00,vishakhapattanam,25.25,77.5,2.5,40.4,23.525,15.85,11.85,0.682,6.6,2.025,4.725,31.175,84.5,2.325,270.0,8.0,748.0,78.0,Satisfactory
2024-04-23 08:00:00,vishakhapattanam,69.5,141.0,4.1,51.725,29.4,22.575,11.575,1.252,16.825,3.756,44.098,35.8,76.5,1.35,145.25,237.25,749.0,132.4,Moderate
2024-04-24 19:00:00,vishakhapattanam,50.0,191.25,1.525,71.825,39.425,17.7,21.45,0.948,13.55,1.85,4.05,33.275,61.25,1.45,210.75,8.0,746.0,161.2,Moderate
2024-04-26 05:00:00,vishakhapattanam,29.0,90.0,2.575,39.075,23.0,13.2,9.275,0.225,12.8,0.45,0.975,29.25,86.0,1.35,269.0,8.0,747.0,90.2,Satisfactory
2024-04-27 16:00:00,vishakhapattanam,26.25,74.5,1.45,34.375,19.225,13.85,8.775,0.155,20.625,0.275,0.65,34.125,78.25,3.075,227.5,37.5,745.0,75.0,Satisfactory
2024-04-29 03:00:00,vishakhapattanam,19.25,58.5,3.8,29.675,18.725,16.0,7.05,0.0,3.7,0.0,0.0,29.275,86.0,1.625,274.25,8.0,747.0,59.3,Satisfactory
2024-04-30 13:00:00,vishakhapattanam,22.0,122.0,1.525,43.825,23.725,12.575,8.175,0.49,12.625,0.95,2.1,40.2,62.25,3.825,187.75,357.25,744.5,115.5,Moderate
2024-05-02 00:00:00,vishakhapattanam,15.5,76.0,0.85,29.375,14.95,12.275,11.55,0.26,14.05,0.525,1.125,31.15,86.0,2.825,274.0,8.0,744.0,76.5,Satisfactory
2024-05-03 11:00:00,vishakhapattanam,21.25,99.5,1.15,27.425,15.525,18.325,10.0,0.31,21.275,0.6,1.35,39.1,69.25,4.325,204.5,418.0,745.75,99.5,Satisfactory
2024-05-04 21:00:00,vishakhapattanam,39.0,132.25,1.45,31.25,17.3,10.0,8.875,0.862,14.075,1.7,3.675,32.475,84.5,3.075,254.75,7.5,746.5,122.3,Moderate
2024-05-06 08:00:00,vishakhapattanam,30.75,137.25,1.725,33.5,19.225,11.375,11.9,0.0,175.4,0.0,0.0,36.65,72.5,3.25,252.0,243.25,747.0,219.3,Poor
2024-05-07 19:00:00,vishakhapattanam,43.75,164.75,1.975,40.925,22.325,11.15,11.425,1.082,10.225,2.1,4.625,31.025,66.25,2.225,274.5,8.0,747.75,143.7,Moderate
2024-05-09 05:00:00,vishakhapattanam,36.75,74.0,3.425,34.2,19.0,18.0,10.3,0.518,10.0,1.025,2.2,28.75,86.0,1.125,275.0,10.5,747.75,74.5,Satisfactory
2024-05-10 16:00:00,vishakhapattanam,16.75,55.0,14.075,38.95,32.175,18.625,12.95,0.405,10.95,0.775,1.75,31.775,78.5,2.675,253.5,9.5,747.0,55.9,Satisfactory
2024-05-12 03:00:00,vishakhapattanam,23.5,88.5,19.4,31.125,32.3,18.3,11.975,0.832,9.925,1.65,3.55,30.375,85.25,1.475,269.0,8.0,748.25,88.7,Satisfactory
2024-05-13 13:00:00,vishakhapattanam,22.75,53.0,4.2,17.325,12.625,16.025,11.925,0.36,23.5,0.45,1.0,35.625,69.5,3.525,160.25,390.25,747.0,53.9,Satisfactory
2024-05-15 00:00:00,vishakhapattanam,20.0,42.0,3.0,1.625,2.6,12.55,7.4,0.048,35.675,0.3,0.85,31.075,80.25,0.85,148.0,8.0,749.0,42.0,Good
2024-05-16 11:00:00,vishakhapattanam,27.0,56.5,43.725,42.325,58.05,12.85,10.475,0.942,18.8,3.5,8.65,28.925,84.0,1.425,274.25,159.5,749.75,57.4,Satisfactory
2024-05-17 21:00:00,vishakhapattanam,3.0,34.0,12.075,27.075,24.2,11.075,8.275,0.738,13.0,1.025,2.7,31.375,83.0,0.7,266.0,8.0,748.25,36.9,Good
2024-05-19 08:00:00,vishakhapattanam,22.75,74.25,25.125,33.1,38.025,9.575,11.825,0.478,11.825,1.225,5.225,36.675,68.25,1.975,231.0,249.0,747.0,74.8,Satisfactory
2024-05-20 18:00:00,vishakhapattanam,28.5,89.25,19.0,31.25,32.05,10.5,12.4,0.635,11.75,2.475,3.625,33.45,78.5,1.4,238.0,10.0,744.0,89.5,Satisfactory
2024-05-22 05:00:00,vishakhapattanam,4.75,29.5,1.65,12.875,7.525,10.85,6.9,0.065,16.4,0.4,1.2,30.675,85.0,0.325,247.5,11.25,745.5,29.5,Good
2024-05-23 16:00:00,vishakhapattanam,8.75,27.75,6.125,9.325,9.9,15.8,9.35,0.112,13.375,0.4,1.15,36.525,73.0,3.2,109.5,187.0,741.0,27.8,Good
2024-05-25 02:00:00,vishakhapattanam,40.75,145.0,3.725,35.85,22.075,18.25,13.15,0.295,10.7,3.575,6.775,30.525,81.0,1.0,278.0,8.0,740.75,130.7,Moderate
2024-05-26 13:00:00,vishakhapattanam,73.0,165.0,5.925,40.25,26.225,13.4,6.975,0.672,24.25,2.825,10.75,38.5,70.25,2.475,222.75,138.25,740.0,143.9,Moderate
2024-05-28 00:00:00,vishakhapattanam,53.0,225.0,8.4,32.65,21.2,14.725,11.475,0.725,16.05,5.6,4.775,33.4,82.5,2.05,249.25,8.0,741.0,183.5,Moderate
2024-05-29 10:00:00,vishakhapattanam,46.0,179.0,5.05,33.675,22.025,14.15,10.65,1.562,4.85,2.6,3.325,39.55,71.75,3.325,225.25,393.75,742.0,153.1,Moderate
2024-05-30 21:00:00,vishakhapattanam,33.5,97.0,6.35,36.425,24.525,13.275,13.725,0.445,7.2,2.5,4.3,33.5,84.0,2.55,234.25,8.0,743.5,97.1,Satisfactory
2024-06-01 08:00:00,vishakhapattanam,35.75,72.75,11.45,40.2,30.7,10.525,8.55,0.735,24.0,1.4,2.625,30.875,81.75,1.925,271.0,215.25,745.75,73.3,Satisfactory
2024-06-02 18:00:00,vishakhapattanam,250.0,105.337,6.717,29.235,19.489,12.133,0.948,0.743,2.965,0.0,0.083,33.71,80.729,2.178,270.892,168.283,746.349,400.0,Very Poor
2024-06-04 19:00:00,vishakhapattanam,26.25,96.75,6.95,34.3,23.9,15.525,12.55,0.895,11.1,0.0,0.0,32.425,71.75,1.05,251.0,7.25,746.0,96.8,Satisfactory
2024-06-06 06:00:00,vishakhapattanam,25.75,93.25,5.7,3.9,0.0,5.775,13.475,0.335,11.55,0.0,0.0,29.6,76.75,1.05,276.0,85.25,747.25,93.4,Satisfactory
2024-06-07 16:00:00,vishakhapattanam,15.75,53.25,3.3,3.05,0.4,6.85,8.55,0.26,11.55,0.0,0.0,33.425,76.5,3.1,228.75,143.25,744.75,54.2,Satisfactory
2024-06-09 03:00:00,vishakhapattanam,22.75,83.0,11.65,44.125,32.925,15.175,10.55,0.0,13.15,0.0,0.0,29.4,77.25,2.675,244.75,7.0,744.0,83.3,Satisfactory
2024-06-10 14:00:00,vishakhapattanam,25.5,92.25,7.225,33.7,23.825,1.715,3.625,0.235,10.9,0.475,1.0,36.525,72.75,4.05,199.0,378.0,743.0,92.4,Satisfactory
2024-06-12 00:00:00,vishakhapattanam,32.25,119.0,20.3,53.95,45.2,15.975,9.725,0.392,10.825,0.775,1.675,30.55,76.75,1.875,269.5,8.0,744.0,113.5,Moderate
2024-06-13 11:00:00,vishakhapattanam,43.0,161.75,2.15,31.525,18.5,26.525,7.225,0.585,30.9,1.125,2.5,32.0,77.75,1.45,125.5,81.5,745.0,141.8,Moderate
2024-06-14 21:00:00,vishakhapattanam,38.75,146.5,12.425,63.575,43.9,13.975,9.625,0.628,10.375,1.225,2.725,29.675,76.75,1.225,270.25,6.0,744.5,131.7,Moderate
2024-06-16 08:00:00,vishakhapattanam,32.0,120.5,5.425,33.975,22.475,17.0,7.65,0.735,,1.425,3.1,34.85,74.25,1.025,161.75,260.75,745.0,114.5,Moderate
2024-06-17 22:00:00,vishakhapattanam,28.25,105.5,8.775,43.075,30.05,12.95,8.825,0.222,8.375,0.45,0.95,30.8,75.25,1.95,270.0,7.0,745.75,104.6,Moderate
2024-06-19 08:00:00,vishakhapattanam,28.5,104.0,11.225,43.55,32.275,11.125,5.4,0.525,13.671,1.0,2.25,32.8,76.75,3.775,266.25,262.0,744.25,103.6,Moderate
2024-06-20 19:00:00,vishakhapattanam,35.25,130.75,11.625,52.85,37.575,14.575,9.325,0.508,20.8,1.0,2.15,32.8,79.0,1.425,277.25,7.0,742.0,121.3,Moderate
2024-06-22 06:00:00,vishakhapattanam,17.75,62.5,18.875,40.8,37.05,11.3,10.075,0.332,10.675,0.65,1.45,25.75,72.0,2.65,281.25,59.25,743.0,63.2,Satisfactory
2024-06-23 16:00:00,vishakhapattanam,27.75,103.0,9.125,39.475,28.45,12.2,10.175,0.17,10.975,0.325,0.725,31.35,78.75,2.9,186.5,137.25,741.0,103.0,Moderate
2024-06-25 03:00:00,vishakhapattanam,27.0,98.5,5.25,47.325,28.375,12.075,11.975,0.388,11.675,0.775,1.65,29.675,73.0,1.4,278.5,7.0,741.75,98.5,Satisfactory
2024-06-26 14:00:00,vishakhapattanam,23.25,85.75,6.0,28.975,20.3,14.925,6.025,0.648,10.925,1.3,2.8,31.5,73.25,1.75,203.25,91.25,740.5,86.0,Satisfactory
2024-06-28 00:00:00,vishakhapattanam,15.25,53.25,16.975,38.625,34.3,11.4,7.45,0.365,10.475,0.7,1.575,25.875,60.0,1.625,279.75,7.0,743.25,54.2,Satisfactory
2024-06-29 11:00:00,vishakhapattanam,29.0,108.5,29.65,44.95,48.05,15.4,8.975,0.758,11.5,1.475,3.225,31.775,75.75,2.125,260.75,143.0,744.25,106.6,Moderate
2024-06-30 22:00:00,vishakhapattanam,,97.25,22.7,40.35,39.95,11.175,7.8,0.05,11.05,0.1,0.2,28.7,77.75,2.525,267.25,7.0,746.5,97.3,Satisfactory
2024-07-02 08:00:00,vishakhapattanam,25.0,95.0,20.325,41.55,38.6,12.35,5.425,0.735,11.7,1.425,3.15,30.7,75.25,1.7,268.5,99.0,744.0,95.1,Satisfactory
2024-07-03 19:00:00,vishakhapattanam,38.0,137.5,13.025,47.35,35.75,12.325,7.5,0.862,18.375,1.675,3.675,30.825,79.75,2.225,277.75,7.0,744.0,125.8,Moderate
2024-07-05 06:00:00,vishakhapattanam,31.5,101.25,10.875,39.3,29.725,14.625,10.775,0.422,11.725,0.825,1.775,29.075,75.0,1.65,260.0,48.75,744.0,101.8,Moderate
2024-07-06 16:00:00,vishakhapattanam,27.0,98.5,13.075,41.475,32.675,11.175,3.05,0.272,11.0,0.5,1.175,32.875,75.75,2.6,276.5,114.5,742.0,98.5,Satisfactory
2024-07-08 03:00:00,vishakhapattanam,39.0,113.5,4.725,28.275,18.875,23.325,9.3,0.105,16.25,0.225,0.475,28.125,63.0,0.575,266.25,7.0,743.0,109.9,Moderate
2024-07-09 13:00:00,vishakhapattanam,15.0,55.25,14.125,31.0,28.0,,6.8,0.095,15.525,0.225,0.4,29.475,74.5,2.8,224.25,131.5,745.0,56.1,Satisfactory
2024-07-11 00:00:00,vishakhapattanam,26.5,110.5,4.425,32.55,20.9,2.4,6.15,0.715,14.55,1.4,3.075,28.1,72.0,1.2,279.25,7.0,746.75,107.9,Moderate
2024-07-12 11:00:00,vishakhapattanam,19.75,125.25,11.0,45.9,33.4,22.0,7.875,0.572,14.475,1.1,2.45,35.25,73.5,3.975,219.75,495.5,742.5,117.7,Moderate
2024-07-13 21:00:00,vishakhapattanam,,78.0,27.5,41.625,44.475,10.425,7.625,0.305,12.075,0.625,1.325,28.65,78.0,2.425,275.25,7.0,742.0,78.4,Satisfactory
2024-07-15 08:00:00,vishakhapattanam,28.5,67.0,27.55,36.75,41.925,10.85,6.575,0.322,13.825,0.65,1.4,26.675,57.0,2.125,277.0,100.25,741.0,67.7,Satisfactory
2024-07-16 19:00:00,vishakhapattanam,48.0,139.75,21.175,53.85,45.85,15.975,10.55,0.845,14.3,1.675,3.625,29.0,75.75,1.825,265.0,7.0,741.0,127.2,Moderate
2024-07-18 05:00:00,vishakhapattanam,18.75,59.5,19.6,39.475,36.9,14.875,5.725,0.048,13.85,0.1,0.2,27.675,74.0,1.525,285.25,7.0,740.0,60.3,Satisfactory
2024-07-19 16:00:00,vishakhapattanam,16.75,31.75,19.3,31.675,32.55,9.875,4.325,0.28,13.75,0.525,1.225,24.275,35.0,2.45,285.0,39.75,737.0,39.6,Good
2024-07-21 03:00:00,vishakhapattanam,16.25,59.5,10.725,28.05,23.65,12.375,6.625,0.0,22.05,0.0,0.0,25.0,63.0,3.3,218.0,7.0,740.0,60.3,Satisfactory
2024-07-22 13:00:00,vishakhapattanam,26.5,58.75,12.525,28.3,25.225,10.575,3.75,0.342,13.65,0.7,1.5,25.15,49.5,3.35,250.25,35.5,742.0,59.6,Satisfactory
2024-07-24 00:00:00,vishakhapattanam,20.0,63.0,13.25,28.925,26.175,11.3,7.7,0.365,14.25,0.725,1.575,26.1,62.0,3.2,224.0,7.0,742.75,63.7,Satisfactory
2024-07-25 11:00:00,vishakhapattanam,18.25,94.0,13.85,30.375,27.45,21.1,5.125,0.022,13.6,0.05,0.125,32.55,68.75,3.825,295.0,224.75,740.0,94.1,Satisfactory
2024-07-26 21:00:00,vishakhapattanam,30.25,70.0,19.35,42.7,38.475,11.65,7.725,1.085,13.8,2.125,4.65,27.3,75.0,0.375,156.25,7.0,741.0,70.6,Satisfactory
2024-07-28 08:00:00,vishakhapattanam,40.5,96.25,32.95,42.7,49.5,13.025,9.425,0.28,14.1,0.55,1.2,28.225,68.5,1.325,309.0,116.25,741.0,96.3,Satisfactory
2024-07-29 19:00:00,vishakhapattanam,53.5,176.25,16.175,48.0,38.7,12.65,8.425,0.435,13.925,0.95,2.175,30.225,75.5,1.2,234.25,7.0,742.0,151.3,Moderate
2024-07-31 05:00:00,vishakhapattanam,31.5,106.25,13.475,43.175,33.925,13.1,8.325,0.148,13.8,0.325,0.75,28.525,69.0,1.675,248.5,7.75,744.0,105.1,Moderate
2024-08-01 16:00:00,vishakhapattanam,20.75,79.5,19.9,37.975,36.35,25.45,4.2,0.238,13.1,0.5,1.15,36.175,66.25,3.25,279.5,83.5,741.0,79.9,Satisfactory
2024-08-03 03:00:00,vishakhapattanam,14.0,41.0,20.175,29.1,31.925,10.275,9.875,0.062,12.95,0.15,0.325,26.625,74.0,1.65,262.25,7.0,744.0,41.0,Good
2024-08-04 13:00:00,vishakhapattanam,30.0,125.0,9.625,40.15,29.2,13.725,10.075,0.42,14.575,0.975,2.075,35.825,68.75,3.875,174.75,372.25,744.0,117.5,Moderate
2024-08-06 00:00:00,vishakhapattanam,30.5,108.5,17.525,35.8,33.3,15.825,7.8,0.085,10.775,1.55,1.2,29.05,68.25,1.6,265.5,7.5,746.0,106.6,Moderate
2024-08-07 10:00:00,vishakhapattanam,35.0,113.25,35.275,34.825,47.225,14.725,9.625,1.935,10.525,1.1,1.3,31.075,71.0,3.425,225.25,153.0,745.0,109.7,Moderate
2024-08-08 21:00:00,vishakhapattanam,34.0,101.0,24.625,43.025,42.925,12.2,5.825,0.325,10.15,1.6,1.1,28.725,71.0,1.15,263.5,7.0,746.0,101.7,Moderate
2024-08-10 08:00:00,vishakhapattanam,43.0,127.25,32.6,33.4,44.25,15.3,6.5,0.11,10.05,0.75,1.025,33.625,66.75,2.2,272.5,250.5,747.0,119.0,Moderate
2024-08-11 18:00:00,vishakhapattanam,38.0,117.0,10.125,38.025,28.475,13.8,8.275,0.325,11.125,0.5,0.625,31.575,74.25,2.15,189.25,7.75,743.0,112.2,Moderate
2024-08-13 05:00:00,vishakhapattanam,23.0,85.0,6.175,21.975,16.725,16.125,3.125,0.355,9.975,0.625,0.45,28.925,55.0,1.85,197.0,7.0,746.0,85.3,Satisfactory
2024-08-14 16:00:00,vishakhapattanam,18.0,55.5,17.75,35.55,33.325,12.175,6.675,0.0,10.75,0.875,0.675,31.45,67.0,3.025,169.75,51.0,744.0,56.4,Satisfactory
2024-08-16 02:00:00,vishakhapattanam,37.25,81.0,30.65,25.925,38.725,12.325,6.8,0.255,9.75,0.5,0.4,28.65,64.0,1.75,281.5,7.0,744.0,81.4,Satisfactory
2024-08-17 13:00:00,vishakhapattanam,17.5,96.25,17.025,37.675,33.925,12.45,8.75,0.345,10.8,1.075,1.175,33.025,69.0,3.45,187.25,221.0,744.0,96.3,Satisfactory
2024-08-19 00:00:00,vishakhapattanam,27.0,124.0,61.775,33.0,67.8,11.7,4.85,0.508,11.05,3.275,2.6,27.025,57.0,1.75,275.75,7.0,746.5,116.8,Moderate
2024-08-20 10:00:00,vishakhapattanam,24.75,74.25,25.775,36.725,40.525,17.275,6.725,1.73,10.8,0.725,0.575,38.9,65.25,2.0,257.0,408.5,746.25,86.8,Satisfactory
2024-08-21 21:00:00,vishakhapattanam,13.0,69.75,26.4,29.375,37.1,11.175,8.375,0.428,10.6,1.0,0.85,22.421,52.143,1.575,161.714,6.389,748.0,70.4,Satisfactory
2024-08-23 08:00:00,vishakhapattanam,60.25,115.0,16.125,35.7,32.125,11.95,5.85,0.33,11.2,0.625,0.575,31.325,58.0,1.95,272.75,173.5,747.0,110.9,Moderate
2024-08-24 18:00:00,vishakhapattanam,35.25,108.25,23.85,37.05,39.05,12.7,9.45,0.4,10.575,1.15,0.975,28.075,56.0,2.075,242.75,7.0,745.0,106.4,Moderate
2024-08-26 05:00:00,vishakhapattanam,8.0,48.25,20.325,28.875,31.875,10.725,8.775,0.028,11.025,0.2,0.2,23.475,32.0,1.475,285.0,7.0,745.0,48.2,Good
2024-08-27 16:00:00,vishakhapattanam,,273.5,16.625,45.95,37.975,12.35,4.725,0.64,11.175,0.775,0.675,35.4,71.75,1.4,183.5,106.0,744.0,224.3,Poor
2024-08-29 02:00:00,vishakhapattanam,21.0,55.0,22.025,33.2,35.525,17.2,10.15,0.022,10.375,1.425,1.6,24.275,26.25,0.55,269.5,7.0,744.0,55.9,Satisfactory
2024-08-30 13:00:00,vishakhapattanam,22.5,59.25,32.8,34.75,45.15,12.375,5.425,0.34,11.45,2.6,2.075,28.15,54.25,0.3,221.5,19.75,742.5,60.1,Satisfactory
2024-08-31 23:00:00,vishakhapattanam,13.0,32.0,13.1,27.625,25.35,13.375,5.05,0.385,10.45,1.75,1.55,26.1,30.25,0.625,182.25,7.0,741.25,34.5,Good
2024-09-02 10:00:00,vishakhapattanam,37.5,100.75,25.175,33.95,38.525,14.625,9.0,0.352,10.075,0.775,0.65,31.5,54.0,1.025,222.0,325.0,745.0,101.5,Moderate
2024-09-03 21:00:00,vishakhapattanam,34.5,92.75,18.9,36.75,34.9,12.675,8.125,0.558,10.8,1.675,1.35,27.125,56.5,0.325,267.75,7.0,747.0,92.9,Satisfactory
2024-09-05 07:00:00,vishakhapattanam,48.0,75.25,38.0,25.9,44.675,11.25,4.775,0.645,13.8,0.7,0.65,30.8,40.5,0.3,265.5,169.25,745.0,80.4,Satisfactory
2024-09-06 18:00:00,vishakhapattanam,59.25,87.75,20.85,35.825,36.0,11.2,4.725,0.955,15.125,1.95,1.925,27.2,48.0,0.375,272.25,7.0,745.0,98.8,Satisfactory
2024-09-08 05:00:00,vishakhapattanam,51.25,59.0,17.1,26.275,27.9,11.775,9.025,0.205,15.225,2.675,0.95,24.175,19.5,2.6,271.25,7.0,744.0,85.7,Satisfactory
2024-09-09 15:00:00,vishakhapattanam,40.75,70.5,23.8,31.1,35.85,10.275,6.875,0.54,15.35,0.4,2.0,30.425,46.0,1.075,221.75,141.0,739.5,71.1,Satisfactory
2024-09-11 02:00:00,vishakhapattanam,31.0,78.5,11.75,26.275,23.55,10.75,7.325,0.315,15.4,0.65,1.3,28.125,58.0,1.55,235.0,7.0,745.0,78.9,Satisfactory
2024-09-12 13:00:00,vishakhapattanam,54.75,115.25,6.725,23.975,18.2,1.275,9.175,0.27,15.25,0.0,0.0,36.025,62.25,2.05,175.25,340.75,745.75,111.1,Moderate
2024-09-13 23:00:00,vishakhapattanam,41.0,56.0,17.425,23.3,26.525,21.0,8.2,0.49,14.475,1.1,2.4,29.575,57.5,0.3,294.5,7.0,745.5,69.0,Satisfactory
2024-09-15 10:00:00,vishakhapattanam,49.25,115.25,8.5,29.575,22.625,12.875,5.475,0.315,16.475,0.75,1.6,,,,,,745.25,111.1,Moderate
2024-09-16 21:00:00,vishakhapattanam,62.75,141.75,24.9,34.7,38.7,12.7,8.825,0.618,14.7,1.35,3.05,31.675,73.5,0.35,276.0,7.0,745.0,128.6,Moderate
2024-09-18 07:00:00,vishakhapattanam,53.75,158.75,14.575,29.625,27.6,12.875,5.9,0.495,14.9,1.1,2.45,31.8,70.75,0.3,275.75,124.0,746.0,139.8,Moderate
2024-09-19 18:00:00,vishakhapattanam,68.896,129.805,8.925,27.184,21.728,16.939,6.6,0.343,17.057,0.763,1.714,34.374,58.247,0.512,172.065,371.974,747.0,130.4,Moderate
2024-09-21 18:00:00,vishakhapattanam,48.25,77.25,9.075,30.075,23.375,13.075,6.65,0.62,19.175,1.4,3.075,32.375,71.25,0.3,273.5,7.0,745.25,80.8,Satisfactory
2024-09-23 04:00:00,vishakhapattanam,27.75,29.75,2.725,13.5,9.4,11.525,6.45,0.035,14.7,0.1,0.2,27.225,57.5,0.3,297.0,7.0,745.0,46.2,Good
2024-09-24 15:00:00,vishakhapattanam,27.0,56.0,3.825,12.45,9.75,12.125,4.325,0.478,24.525,0.65,4.925,32.975,65.75,0.725,143.75,179.75,743.0,56.9,Satisfactory
2024-09-26 02:00:00,vishakhapattanam,30.5,50.0,8.225,29.575,22.425,12.35,2.85,0.168,14.7,1.725,35.0,25.975,50.0,0.3,274.0,7.25,745.0,51.8,Satisfactory
2024-09-27 12:00:00,vishakhapattanam,30.25,59.75,28.55,32.425,41.375,12.25,7.375,0.678,15.075,1.675,10.875,31.725,44.25,0.65,269.0,253.0,748.75,60.6,Satisfactory
2024-09-28 23:00:00,vishakhapattanam,25.0,57.0,12.1,26.475,23.925,10.05,7.35,0.58,14.8,1.55,8.9,28.575,45.25,0.3,255.5,6.0,751.0,57.9,Satisfactory
2024-09-30 09:00:00,vishakhapattanam,51.5,102.25,27.7,30.375,38.65,9.55,8.025,0.265,14.525,1.525,17.6,34.275,50.0,0.75,250.25,249.5,751.0,102.5,Moderate
2024-10-01 20:00:00,vishakhapattanam,41.0,93.75,53.45,42.1,65.875,10.1,5.625,0.81,15.6,2.0,11.8,30.075,49.25,0.3,248.5,7.0,746.75,93.9,Satisfactory
2024-10-03 07:00:00,vishakhapattanam,54.25,172.0,35.3,58.275,59.675,14.925,7.175,0.748,15.425,9.05,59.175,30.325,46.25,0.3,261.75,135.5,746.0,148.5,Moderate
2024-10-04 23:00:00,vishakhapattanam,64.75,151.75,19.475,48.075,41.425,18.75,6.125,1.242,10.85,3.375,10.15,30.6,57.5,0.3,264.75,6.25,746.0,135.2,Moderate
2024-10-06 10:00:00,vishakhapattanam,62.5,122.25,6.625,24.35,18.325,30.65,5.7,0.958,58.925,2.525,8.275,34.025,56.25,0.75,135.0,378.25,749.0,115.7,Moderate
2024-10-07 21:00:00,vishakhapattanam,48.0,100.0,2.075,19.9,12.275,23.225,8.05,0.642,61.262,1.1,4.275,29.825,58.0,0.3,133.0,6.0,750.0,100.0,Satisfactory
2024-10-09 07:00:00,vishakhapattanam,34.5,110.0,39.75,36.425,51.7,13.525,6.825,0.33,9.8,2.225,7.9,32.075,55.0,0.325,280.75,134.25,749.0,107.6,Moderate
2024-10-10 18:00:00,vishakhapattanam,19.0,35.25,4.55,19.925,14.325,13.15,9.075,0.438,6.425,0.5,2.7,30.4,64.0,0.325,146.5,6.0,746.75,35.2,Good
2024-10-12 05:00:00,vishakhapattanam,19.25,63.75,30.4,39.425,45.7,13.5,7.75,0.415,,0.55,1.775,25.45,41.0,0.3,273.5,7.0,748.0,64.5,Satisfactory
2024-10-13 15:00:00,vishakhapattanam,14.5,32.25,6.725,21.675,17.025,12.15,5.45,0.018,56.275,0.175,1.175,33.6,61.0,1.05,165.0,182.5,747.0,57.1,Satisfactory
